davis,smiles,proteinName,protein_dataset
5,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CNC(=O)C1=C(C=CC=C1F)NC2=NC(=NC3=C2C=CN3)NC4=C(C=C5CCN(C5=C4)C(=O)CN(C)C)OC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CCN1C2=C(C(=NC=C2OC[C@H]3CCCNC3)C#CC(C)(C)O)N=C1C4=NON=C4N,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
6.823908741,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CN(C)CC(=O)N1CCC(CC1)C2=CC(=C(C=C2)NC(=O)C3=NC=C(N3)C#N)C4=CCCCC4,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC(C1=NC=CS1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)OC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5.124938737,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CN(C)C[C@@H]1CCN2C=C(C3=CC=CC=C32)C4=C(C5=CN(CCO1)C6=CC=CC=C65)C(=O)NC4=O,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)C(=N1)C4=C(C=CC=C4F)F)NC5=CC=C(C=C5)C(=O)O,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC1=C(NC(=C1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC(C)N1C2=C(C(=C3C=C4C=C(C=CC4=N3)O)N1)C(=NC=N2)N,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
6.408935393,COC1=C(C(=C(C=C1)F)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
6.721246399,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5.017728767,CC1=C(NC(=C1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/C4=C(C=CC(=C4)F)NC3=O,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5.075720714,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
6.795880017,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,C1=CC(=CC(=C1)O)C2=NC3=C(N=C2C4=CC(=CC=C4)O)N=C(N=C3N)N,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5.638272164,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)SC4=CC=C(C=C4)NC(=O)C5CC5,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl,NP_001006933.1|RPS6KA2|RSK3(Kin.Dom.2-C-terminal),davis
5,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5.142667504,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5.721246399,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
6.207608311,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N/C(=C\3/C4=CC=CC=C4NC3=O)/C5=CC=CC=C5,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@H]4CCOC4,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC(C)(C)C1=CN=C(O1)CSC2=CN=C(S2)NC(=O)C3CCNCC3,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OC[C@@H](C)O)C,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
7.207608311,C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(CO)O,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
6.229147988,CN1CCN(CC1)C2=CC3=C(C=C2)N/C(=C/4\C(=C5C(=NC4=O)C=CC=C5F)N)/N3,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C[C@@H]1CCN(C[C@@H]1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5.886056648,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1C/C(=N\O)/C2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=C5C=NNC5=CC=C4)N6CCOCC6,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CNC(=O)C1=C(C=CC=C1F)NC2=NC(=NC3=C2C=CN3)NC4=C(C=C5CCN(C5=C4)C(=O)CN(C)C)OC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CCN1C2=C(C(=NC=C2OC[C@H]3CCCNC3)C#CC(C)(C)O)N=C1C4=NON=C4N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)/C=C/CN(C)C,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5.494850022,CN(C)CC(=O)N1CCC(CC1)C2=CC(=C(C=C2)NC(=O)C3=NC=C(N3)C#N)C4=CCCCC4,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC(C1=NC=CS1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)OC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5.657577319,C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5.602059991,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5.214670165,CN(C)C[C@@H]1CCN2C=C(C3=CC=CC=C32)C4=C(C5=CN(CCO1)C6=CC=CC=C65)C(=O)NC4=O,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=C(C=CC=N1)C(=O)NC2=C3C(=CC(=C2OC)Cl)C4=C(N3)C=NC=C4,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)C(=N1)C4=C(C=CC=C4F)F)NC5=CC=C(C=C5)C(=O)O,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=C(NC(=C1C(=O)N2CCC[C@@H]2CN3CCCC3)C)/C=C\4/C5=C(C=CC(=C5)S(=O)(=O)CC6=C(C=CC=C6Cl)Cl)NC4=O,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1COCCN1C2=NC(=NC3=C2OC4=C3C=CC=N4)C5=CC(=CC=C5)O,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
6.585026652,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC(C)N1C2=C(C(=C3C=C4C=C(C=CC4=N3)O)N1)C(=NC=N2)N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,COC1=C(C(=C(C=C1)F)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
6.920818754,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
6.698970004,CC1=C(NC(=C1C(=O)NC[C@@H](CN2CCOCC2)O)C)/C=C\3/C4=C(C=CC(=C4)F)NC3=O,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
7.017728767,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5.602059991,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1=CC(=CC(=C1)O)C2=NC3=C(N=C2C4=CC(=CC=C4)O)N=C(N=C3N)N,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=C(C=C3)OCCN4CCCC4,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)SC4=CC=C(C=C4)NC(=O)C5CC5,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl,NP_001006945.1|RPS6KA4|RPS6KA4(Kin.Dom.1-N-terminal),davis
5,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N,NP_001010938.1|TNK2|TNK2,davis
5,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC(=CS4)C5=CN=CC=C5,NP_001010938.1|TNK2|TNK2,davis
5,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,NP_001010938.1|TNK2|TNK2,davis
5,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,NP_001010938.1|TNK2|TNK2,davis
5.22184875,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,NP_001010938.1|TNK2|TNK2,davis
5,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,NP_001010938.1|TNK2|TNK2,davis
5,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F,NP_001010938.1|TNK2|TNK2,davis
5,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,NP_001010938.1|TNK2|TNK2,davis
5,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,NP_001010938.1|TNK2|TNK2,davis
5,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5,NP_001010938.1|TNK2|TNK2,davis
5,CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO,NP_001010938.1|TNK2|TNK2,davis
5,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,NP_001010938.1|TNK2|TNK2,davis
5.795880017,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N/C(=C\3/C4=CC=CC=C4NC3=O)/C5=CC=CC=C5,NP_001010938.1|TNK2|TNK2,davis
